id,establecimiento,tipo,calle,altura,piso_dpto,cruce,barrio_localidad,ciudad,partido_comuna,provincia_region,pais,aprobado,observacion,formattedaddress,latitude,longitude,habilitado,confidence,condones,prueba,vacunatorio,ile,infectologia,ssr,es_rapido,tel_distrib,mail_distrib,horario_distrib,responsable_distrib,web_distrib,ubicacion_distrib,comentarios_distrib,tel_testeo,mail_testeo,horario_testeo,responsable_testeo,web_testeo,ubicacion_testeo,observaciones_testeo,tel_vac,mail_vac,horario_vac,responsable_vac,web_vac,ubicacion_vac,comentarios_vac,tel_ile,mail_ile,horario_ile,responsable_ile,web_ile,ubicacion_ile,comentarios_ile,tel_infectologia,mail_infectologia,horario_infectologia,responsable_infectologia,web_infectologia,ubicacion_infectologia,comentarios_infectologia,tel_ssr,mail_ssr,horario_ssr,responsable_ssr,web_ssr,ubicacion_ssr,comentarios_ssr,servicetype_condones,servicetype_prueba,servicetype_mac,servicetype_ile,servicetype_dc,servicetype_ssr,friendly_condones,friendly_prueba,friendly_mac,friendly_ile,friendly_dc,friendly_ssr,uploader_name,uploader_email,uploader_tel
209316,"Centro de Salud Nº 29 Vª Siburo","Centro de Salud Público","Clodomiro Arzac",550,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3961242,-64.2276968,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209320,"Centro de Salud Nº 41 Bº Vª El Libertador","Centro de Salud Público",Chiclayo,150,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4751618,-64.2161041,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209321,"Centro de Salud Nº 42 Comercial","Centro de Salud Público","Virgen de Fátima",,,"Río III",Comercial,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4783165,-64.2078451,1,,SI,SI,NO,SI,NO,SI,NO,,,,,,,,,,"Tercer Viernes de cada mes 8 a 12.30 hs.",CePAT,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209323,"Centro de Salud Nº 45 Cabo Farina","Centro de Salud Público","Viña de Mar",4651,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.463763,-64.2052803,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209324,"Centro de Salud Nº 46 Bº Santa Isabel","Centro de Salud Público","Alto del Tala",,,"Isla Verde",,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209325,"Centro de Salud Nº 47 Cnel Olmedo","Centro de Salud Público","Pascual Ruiz Huidobro , A 1/2 Cuadra de Muñecas",,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209326,"Centro de Salud Nº 50 Bº Vª Adela","Centro de Salud Público","Gabriela Mistral",4711,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.435802,-64.2482154,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209327,"Centro de Salud Nº 51 Guiñazu","Centro de Salud Público","De la Caja",,,"del Erguencho",,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.3159721,-64.1768325,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209328,"Centro de Salud Nº 52 Vª Urquiza","Centro de Salud Público","Humberto Primero",4884,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4096081,-64.1835614,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209329,"Centro de Salud Nº 53 Bº Inaudi","Centro de Salud Público","Teniente Livoli ( Al Lado Precinto )",,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209330,"Centro de Salud Nº 55 Las Palmas","Centro de Salud Público","Miguel de Sopeña",350,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4055098,-64.2403904,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209331,"Centro de Salud Nº 21 Marquez de Sobremonte","Centro de Salud Público","Nulfo de Aguilar",500,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209333,"Centro de Salud Nº 22 Alberdi Sud","Centro de Salud Público","José Gabino Blanco",2229,,"Angel Avalos",,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4125611,-64.2136126,1,,SI,NO,NO,SI,NO,SI,NO,"(0351)  4337310 / 7364",,,,,,,,,,,,,,,,,,,,,"(0351)  4337310 / 7364",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0351)  4337310 / 7364",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209335,"Centro de Salud Nº 25 Padre Nasser","Centro de Salud Público","Paso de Uspallata",991,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3948676,-64.1966249,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209336,"Centro de Salud Nº 26 Santa Ana","Centro de Salud Público","Francisco Gurruchaga",785,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.414465,-64.232517,1,,SI,NO,NO,SI,NO,SI,NO,"(0351) 4337306",,,,,,,,,,,,,,,,,,,,,"(0351) 4337306",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0351) 4337306",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209337,"Centro de Salud Nº 31 La Salle","Centro de Salud Público",Berlín,182,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4485228,-64.2454775,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209338,"Centro de Salud Nº 36 Oña","Centro de Salud Público",Copina,1750,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4511722,-64.1709826,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209339,"Centro de Salud Nº 04 Nueva Italia",,"José de Quevedo",,,"Dos Barrios ",,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.3881294,-64.142774,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209340,"Centro de Salud Nº 43 Güemes","Centro de Salud Público","Gral. Simón Bolívar",826,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4237518,-64.194865,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209341,"Centro de Salud Nº 05 Yofre Norte",,"Ramón de Clairac",1875,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.3867132,-64.1304034,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209342,"Centro de Salud Nº 09 Alberdi Oeste",,"Dr. Pedro Chutro",169,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4049142,-64.2139199,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209343,"Hosp Munic ""Principe de Asturias"" Vª El Libertador","Hospital Público",Defensa,1255,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4676318,-64.2214202,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209344,"Direcc. de Esp. Med. Dem - Zona Norte",,Anacreonte,,," Jujuy",,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.3793439,-64.1897011,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209345,"Centro de Salud Nº 59 Bº Congreso","Centro de Salud Público","Av. Curazao",,,Ralico,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4724309,-64.2383262,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209347,"Upas Nº 02 Bº 16 de Noviembre","Centro de Salud Público","José María Rosa",8500,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3171261,-64.2584583,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209348,"Centro de Salud Nº 67 Villa Cornu (Ex Upas Nº 03 Vª Cornu)","Centro de Salud Público",Salta,,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4141476,-64.1772809,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209349,"Centro de Salud Nº 68 Carcano (Ex Upas Nº 04 Carcano )","Centro de Salud Público","Calle  3 - Cno.  60 Cuadras",,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209350,"Centro de Salud Nº 69 (Ex Upas Nº 05 Gral Arenales)","Centro de Salud Público",Pirincha,,,"El Crespin",,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3692832,-64.0621239,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209351,"Centro de Salud Nº 70 Carcano (Ex Upas Nº 06 Bº Estación Flores)","Centro de Salud Público",Berlín,3450,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4479589,-64.2454683,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209353,"Centro de Salud Nº 72 (Ex Upas Nº 08 La Floresta Norte)","Centro de Salud Público","Manzana 100Lote  13 Orquidea",,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209354,"Centro de Salud Nº 73 (Ex Upas Nº 09 Bº Parque Futura)","Centro de Salud Público",Guanasacate,,,Aruba,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4832621,-64.2494344,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209355,"Centro de Salud Nº 75 (Ex Upas Nº 11 Bº Cerveceros )","Centro de Salud Público","Ronaldo de Juan",2781,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4649418,-64.1615119,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209356,"Upas Nº 12 Bº Villa Union","Centro de Salud Público","Tres Cruces",5980,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.421328,-64.2630832,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209357,"Upas Nº 14 Bº Parque Liceo - Secc Ii","Centro de Salud Público","Manuel Gutiérrez Najera",1050,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3580357,-64.1613092,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209358,"Centro de Salud Nº 79","Centro de Salud Público","Av Valparaiso","Km 7 1/2","Camino a San Antonio",,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209359,"Centro de Salud Nº 80 ( Ex Upas Nº 16 Bº Renacimiento)","Centro de Salud Público","Manuel Luis de Oliden",448,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4155053,-64.1226412,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209360,"Centro de Salud Nº 81 San Lorenzo (Ex Upas Nº 17 Capullo de Esperanza)","Centro de Salud Público","Juan Seguí",4608,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4539556,-64.1110524,1,,SI,NO,NO,SI,NO,SI,NO,"(0351) 4338632",,,,,,,,,,,,,,,,,,,,,"(0351) 4338632",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0351) 4338632",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209361,"Centro de Salud Nº 82 ( Ex Upas Nº 18 Vª Allende Parque)","Centro de Salud Público",Córdoba,18,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3855649,-64.2064281,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209363,"Centro de Salud Nº 61 El Cerrito","Centro de Salud Público","Mario Sessarego",,,"Domingo Mariman",Cerrito,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3506252,-64.1775838,1,,SI,SI,NO,SI,NO,SI,NO,,,,,,,,,,"Primer Viernes de cada mes 8.30 a 12.30 hs.",CePAT,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209364,"Centro de Salud Nº 84 ( Ex Upas Nº 21 Bajo Grande)","Centro de Salud Público","Camino Chacra de la Merced",,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4024734,-64.1195123,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209365,"Centro de Salud Nº 85 ( Ex Upas Nº 22 Patricios Este)","Centro de Salud Público","Heroes de Vilcapugio",3546,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3695735,-64.1365081,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209367,"Centro Ambulatorio Provincial Misericordia","Centro de Salud Público",Ayacucho,1643,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4332026,-64.1979027,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209369,"Centro de Salud Nº 88 (Ex Upas Nº 26 Chacra de La Merced)","Centro de Salud Público","Ruta 19, Km 4, Hacia El Sur - Bº La Merced",,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209370,"Centro de Salud Nº 89 (Ex Upas Nº 27)","Centro de Salud Público",Sunchillo,7763,,,"Villa Rivadavia",Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,SI,NO,SI,NO,SI,NO,,,,,,,,,,"Cuarto Miércoles de cada mes 8 a 15 hs.",CePAT,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209371,"Centro de Salud Nº 90 (Ex Upas Nº 28)","Centro de Salud Público","Av. J. Frank",5571,,,"Ituzaingo Anexo",Córdoba,Capital,Córdoba,Argentina,1,,,-31.4655712,-64.0796107,1,,SI,SI,NO,SI,NO,SI,NO,,,,,,,,,,"Tercer Viernes de cada mes 9 a 12.30 hs.",CePAT,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209372,"Dirección De Especialidades Médicas (oeste)","Centro de Salud Público","Deán Funes",2000,,,Alberdi,Córdoba,Capital,Córdoba,Argentina,1,,,-31.408008,-64.2101064,1,,SI,SI,NO,SI,NO,SI,NO,"(0351) 433-7113/ 433-7312",,"L a V 7 a 10",,,,,"(0351) 433-7113/ 433-7312",,"Lun y Mie 10 a 12 hs. Asesoría pretest - Lun a Vie 7 a 14 hs. Consultas generales y asesoría post te",CePAT,,,,,,,,,,,"(0351) 433-7113/ 433-7312",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0351) 433-7113/ 433-7312",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209373,"Direcc. de Esp. Med. - Zona Centro","Centro de Salud Público",Sarmiento,480,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4120156,-64.1755808,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209374,"Centro de Salud Nº 91 (Ex Upas Nº 29 Vª Bustos)","Centro de Salud Público",Tulumba,2600,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4272618,-64.1119158,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209375,"Centro de Salud Nº 93 ( Ex Upas Nº 31 La Tela)","Centro de Salud Público","Aviador Locatelli",1672,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4279739,-64.2504869,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209376,"Centro de Salud Nº 92 ( Ex Upas Nº 30 Cortaderas)","Centro de Salud Público","Bv. De los Polacos",7500,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3386476,-64.2322976,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209377,"Centro de Salud Nº 77 ( Ex Upas Nº 13 Don Bosco )","Centro de Salud Público","Juan Bautista Guerra",6894,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3849386,-64.2716078,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209379,"Centro de Salud Nº 63 - Parque Republica (Ex-Upas Nº 33 Parque Republica)","Centro de Salud Público",Faine,5444,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209380,"Centro de Salud Nº 95 Cooperativa El Arca (Ex-Upas Nº 34 Cooperativa El Arca)","Centro de Salud Público","Camino 60 Cuadras","Km. 3.5 - Calle Publica",,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209381,"Centro de Salud Nº 60 Bº Marquez Anexo","Centro de Salud Público","Del Molino",,,"Del Precursor",,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3716202,-64.1931973,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209382,"Direcc. de Salud Estudiantil-Univ Nac de Córdoba",,"Filioy Ciudad Universitaria",,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209383,"Upas Nº 35","Centro de Salud Público","Calle Publica Nº 1",,,"Pje. Miranda y Olmedo",,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209384,"Upas Nº 36 (Cic Bº Cabildo)","Centro de Salud Público",Colorado,,,"Guaiman ",,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4754339,-64.2348386,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209385,"Centro Comunitario Alberdi-Espacio Salud Guillermo Lucena Gallo","Centro de Salud Público","Dr. Juan Cafferata",511,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3988627,-64.22034,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209386,"Centro de Salud Gral Savio","Centro de Salud Público","Escolastico Magan",800,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.3714068,-64.1554132,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209387,"Centro de Salud ZEPA","Centro de Salud Público","Manzana 5","Lote 15","Por Ruta 19, 2 cuadras pasando Mercado de Abasto",,ZEPA,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4200833,-64.1887761,1,,SI,SI,NO,SI,NO,SI,NO,,,,,,,,,,"24 hs.",CePAT,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
